Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Lexington County, South Carolina","7,194","121,642","122,755","122,035","1,337,606,763",842,1,1
"McCormick County, South Carolina",142,"1,713","1,726","1,703","15,090,921",677,1,1
"Marion County, South Carolina",512,"6,994","6,948","6,942","56,335,952",623,1,1
"Marlboro County, South Carolina",367,"6,601","6,913","6,966","67,061,329",756,1,1
"Newberry County, South Carolina",830,"14,515","14,495","14,497","141,279,534",749,1,1
"Oconee County, South Carolina","1,708","23,650","24,435","24,641","264,712,686",840,1,1
"Orangeburg County, South Carolina","1,728","28,076","28,460","28,764","277,808,502",752,1,1
"Pickens County, South Carolina","2,393","36,046","36,282","37,450","390,261,897",820,1,1
"Richland County, South Carolina","10,909","222,454","223,243","224,684","2,684,194,542",924,1,1
"Saluda County, South Carolina",280,"4,891","4,804","4,837","40,363,818",641,1,1
"Spartanburg County, South Carolina","6,744","142,024","148,109","149,020","1,690,284,071",888,1,1
"Sumter County, South Carolina","2,104","37,150","37,185","37,409","367,564,537",759,1,1
"Union County, South Carolina",458,"8,075","8,172","8,251","80,687,330",760,1,1
"Williamsburg County, South Carolina",623,"8,991","9,006","8,946","85,705,419",734,1,1
"York County, South Carolina","6,538","100,352","100,802","100,705","1,150,365,656",879,1,1
"Unknown Or Undefined, South Carolina","18,629","62,823","62,891","64,778","1,120,056,151","1,357",1,1
South Dakota,"34,285","437,043","439,659","433,501","4,857,260,004",856,1,1
"Aurora County, South Dakota",112,941,960,921,"7,815,545",639,1,1
"Beadle County, South Dakota",662,"8,836","8,826","8,559","88,268,392",777,1,1
"Bennett County, South Dakota",88,863,879,853,"7,332,598",652,1,1
"Bon Homme County, South Dakota",220,"1,760","1,770","1,747","15,856,568",693,1,1
"Brookings County, South Dakota","1,099","18,671","18,821","18,708","213,191,371",875,1,1
"Brown County, South Dakota","1,453","20,457","20,593","20,304","224,844,533",846,1,1
"Brule County, South Dakota",260,"1,923","1,944","1,885","16,042,702",644,1,1
"Buffalo County, South Dakota",29,493,494,471,"5,001,717",792,1,1
"Butte County, South Dakota",404,"2,844","2,881","2,804","24,292,514",657,1,1
"Campbell County, South Dakota",73,443,449,440,"3,999,422",693,1,1
"Charles Mix County, South Dakota",346,"3,383","3,384","3,325","30,408,658",695,1,1
"Clark County, South Dakota",177,"1,078","1,049","1,052","9,090,900",660,1,1
"Clay County, South Dakota",400,"6,004","6,078","6,105","58,329,012",740,1,1
"Codington County, South Dakota","1,239","16,136","16,254","16,368","168,601,820",798,1,1
"Corson County, South Dakota",66,734,728,799,"6,914,250",706,1,1
"Custer County, South Dakota",356,"3,128","3,098","2,795","26,248,408",671,1,1
"Davison County, South Dakota",815,"12,387","12,392","12,176","127,449,487",796,1,1
"Day County, South Dakota",251,"1,964","1,939","1,922","16,636,972",659,1,1
"Deuel County, South Dakota",175,"1,504","1,422","1,398","15,018,923",802,1,1
"Dewey County, South Dakota",139,"2,085","2,169","2,271","22,480,054",795,1,1
"Douglas County, South Dakota",129,"1,133","1,117","1,096","10,191,851",703,1,1
"Edmunds County, South Dakota",183,"1,164","1,168","1,173","11,675,069",769,1,1
"Fall River County, South Dakota",298,"2,578","2,519","2,450","23,496,747",718,1,1
"Faulk County, South Dakota",106,610,599,589,"5,316,572",682,1,1
"Grant County, South Dakota",356,"3,843","3,878","3,860","40,883,051",815,1,1
"Gregory County, South Dakota",234,"1,474","1,465","1,489","11,775,464",614,1,1
"Haakon County, South Dakota",106,767,772,744,"7,252,533",733,1,1
"Hamlin County, South Dakota",249,"2,167","2,169","2,172","21,298,619",755,1,1
"Hand County, South Dakota",171,"1,339","1,360","1,328","11,944,239",684,1,1
"Hanson County, South Dakota",98,604,625,608,"6,096,624",766,1,1
"Harding County, South Dakota",70,486,495,491,"5,269,654",826,1,1
"Hughes County, South Dakota",869,"10,767","10,765","10,641","125,783,951",902,1,1
"Hutchinson County, South Dakota",271,"2,731","2,670","2,651","24,947,737",715,1,1
"Hyde County, South Dakota",69,538,553,563,"5,255,617",733,1,1
"Jackson County, South Dakota",84,769,789,762,"6,081,397",605,1,1
"Jerauld County, South Dakota",108,"1,487","1,501","1,479","14,722,222",761,1,1
"Jones County, South Dakota",70,473,483,456,"3,345,763",547,1,1
"Kingsbury County, South Dakota",224,"1,734","1,710","1,668","15,462,922",698,1,1
"Lake County, South Dakota",476,"4,987","4,992","5,085","53,410,834",818,1,1
"Lawrence County, South Dakota","1,274","12,372","12,384","12,384","120,869,517",751,1,1
"Lincoln County, South Dakota","2,058","24,277","24,282","24,210","315,132,807",999,1,1
"Lyman County, South Dakota",127,"1,468","1,485","1,401","10,823,811",574,1,1
"McCook County, South Dakota",228,"1,355","1,357","1,303","11,712,410",673,1,1
"McPherson County, South Dakota",90,556,544,590,"4,523,521",618,1,1
"Marshall County, South Dakota",198,"1,648","1,668","1,618","16,658,642",779,1,1
"Meade County, South Dakota",853,"7,784","9,121","7,592","82,152,260",774,1,1
"Mellette County, South Dakota",40,300,335,327,"2,170,950",521,1,1
"Miner County, South Dakota",107,738,742,722,"6,361,613",667,1,1
"Minnehaha County, South Dakota","7,680","129,905","130,299","128,803","1,594,895,140",946,1,1
"Moody County, South Dakota",214,"2,716","2,816","2,792","28,122,182",780,1,1
"Oglala Lakota County, South Dakota",118,"3,547","3,896","3,692","37,816,566",784,1,1
"Pennington County, South Dakota","4,640","59,429","59,342","58,549","636,078,516",828,1,1
"Perkins County, South Dakota",145,"1,093","1,116","1,111","9,075,316",631,1,1
"Potter County, South Dakota",133,826,827,789,"7,474,285",706,1,1
"Roberts County, South Dakota",295,"3,490","3,594","3,764","30,653,849",652,1,1
"Sanborn County, South Dakota",78,552,570,571,"4,696,106",640,1,1
"Spink County, South Dakota",269,"2,379","2,378","2,345","23,333,698",758,1,1
"Stanley County, South Dakota",147,"1,243","1,221","1,181","11,038,473",699,1,1
"Sully County, South Dakota",95,780,768,776,"7,308,417",726,1,1
"Todd County, South Dakota",102,"2,822","2,870","2,946","27,348,109",731,1,1
"Tripp County, South Dakota",266,"2,308","2,289","2,216","19,730,147",668,1,1
"Turner County, South Dakota",308,"2,121","2,123","2,094","19,076,795",695,1,1
"Union County, South Dakota",725,"10,003","9,968","9,873","132,823,832","1,027",1,1
"Walworth County, South Dakota",250,"2,119","2,153","2,072","18,495,095",673,1,1
"Yankton County, South Dakota",842,"13,163","13,017","12,851","140,908,176",833,1,1
"Ziebach County, South Dakota",34,253,254,290,"2,598,218",752,1,1
"Unknown Or Undefined, South Dakota",434,"2,511","2,480","2,431","43,346,841","1,348",1,1
Tennessee,"166,419","2,987,446","3,041,853","3,058,574","38,058,364,746",966,1,1
"Anderson County, Tennessee","1,688","38,817","40,163","39,948","588,744,304","1,142",1,1
"Bedford County, Tennessee",864,"15,370","16,166","16,107","160,109,821",776,1,1
"Benton County, Tennessee",319,"3,804","3,809","4,162","33,455,912",656,1,1
"Bledsoe County, Tennessee",150,"2,007","2,044","2,324","18,467,196",668,1,1
"Blount County, Tennessee","2,559","51,309","51,902","52,020","606,198,734",901,1,1
"Bradley County, Tennessee","1,955","42,573","44,028","44,761","449,632,820",790,1,1
"Campbell County, Tennessee",643,"9,644","9,395","9,275","78,496,967",640,1,1
"Cannon County, Tennessee",219,"1,959","1,981","2,228","18,351,143",687,1,1
"Carroll County, Tennessee",468,"6,326","6,573","6,757","56,779,462",667,1,1
"Carter County, Tennessee",703,"10,255","11,221","11,624","96,784,324",675,1,1
"Cheatham County, Tennessee",695,"8,704","8,732","8,679","93,016,723",822,1,1
"Chester County, Tennessee",276,"3,509","3,695","3,756","31,640,989",666,1,1
"Claiborne County, Tennessee",502,"9,020","9,105","9,200","83,315,143",704,1,1
"Clay County, Tennessee",142,"1,228","1,243","1,408","9,634,052",573,1,1
"Cocke County, Tennessee",509,"7,276","7,353","7,886","72,480,497",743,1,1
"Coffee County, Tennessee","1,321","25,810","26,228","26,241","289,707,291",854,1,1
"Crockett County, Tennessee",271,"3,786","3,734","3,819","35,649,769",726,1,1
"Cumberland County, Tennessee","1,188","17,224","18,119","18,090","150,091,808",648,1,1
"Davidson County, Tennessee","24,575","507,047","518,723","519,718","7,898,501,897","1,179",1,1
"Decatur County, Tennessee",232,"3,417","3,407","3,402","31,745,235",716,1,1
"DeKalb County, Tennessee",350,"5,465","5,459","5,778","52,763,958",729,1,1
"Dickson County, Tennessee","1,121","18,006","18,151","18,176","172,071,419",731,1,1
"Dyer County, Tennessee",838,"14,702","15,135","15,496","149,259,665",760,1,1
"Fayette County, Tennessee",621,"7,901","7,951","7,999","83,561,209",808,1,1
"Fentress County, Tennessee",296,"4,765","4,793","5,185","38,062,616",596,1,1
"Franklin County, Tennessee",793,"11,238","11,127","11,752","108,723,102",735,1,1
"Gibson County, Tennessee",975,"14,270","14,592","14,719","132,316,005",701,1,1
"Giles County, Tennessee",639,"10,028","10,125","10,050","96,070,314",734,1,1
"Grainger County, Tennessee",286,"3,988","4,059","4,084","36,376,419",692,1,1
"Greene County, Tennessee","1,233","24,888","25,320","25,144","237,402,394",727,1,1
"Grundy County, Tennessee",193,"1,795","1,795","2,118","13,666,515",553,1,1
"Hamblen County, Tennessee","1,342","30,854","32,169","32,468","321,049,375",776,1,1
"Hamilton County, Tennessee","10,282","207,781","209,228","209,236","2,613,410,626",963,1,1
"Hancock County, Tennessee",71,897,922,920,"6,117,629",515,1,1
"Hardeman County, Tennessee",380,"6,737","6,904","6,859","64,899,767",731,1,1
"Hardin County, Tennessee",549,"7,968","8,120","8,112","80,289,104",766,1,1
"Hawkins County, Tennessee",693,"11,678","11,686","12,655","125,470,970",804,1,1
"Haywood County, Tennessee",339,"4,879","4,937","4,909","47,989,656",752,1,1
"Henderson County, Tennessee",544,"7,411","8,094","8,197","71,491,894",696,1,1
"Henry County, Tennessee",757,"11,526","11,663","11,547","106,404,094",707,1,1
"Hickman County, Tennessee",324,"3,697","3,712","3,702","33,809,552",702,1,1
"Houston County, Tennessee",120,"1,457","1,498","1,500","12,182,158",631,1,1
"Humphreys County, Tennessee",358,"5,624","5,976","6,023","69,302,475",908,1,1
"Jackson County, Tennessee",128,"1,352","1,414","1,401","10,420,047",577,1,1
"Jefferson County, Tennessee",776,"12,424","12,783","13,564","135,166,364",805,1,1
"Johnson County, Tennessee",271,"4,078","4,304","4,305","47,605,096",866,1,1
"Knox County, Tennessee","12,970","238,139","240,625","241,785","2,922,206,480",936,1,1
"Lake County, Tennessee",110,"1,592","1,602","1,582","13,528,742",654,1,1
"Lauderdale County, Tennessee",366,"6,757","6,845","6,790","65,071,346",736,1,1
"Lawrence County, Tennessee",752,"10,744","10,192","11,042","92,717,582",669,1,1
"Lewis County, Tennessee",217,"2,793","2,806","2,789","20,337,157",560,1,1
"Lincoln County, Tennessee",639,"9,569","10,243","10,186","92,514,588",712,1,1
"Loudon County, Tennessee","1,032","15,359","16,141","16,399","177,155,688",854,1,1
"McMinn County, Tennessee",933,"18,203","18,167","19,161","201,781,624",839,1,1
"McNairy County, Tennessee",452,"4,616","5,135","5,204","41,837,521",646,1,1
"Macon County, Tennessee",360,"4,402","4,397","4,869","37,317,104",630,1,1
"Madison County, Tennessee","2,528","59,276","59,512","59,609","627,786,559",812,1,1
"Marion County, Tennessee",490,"7,077","7,116","7,595","67,443,465",714,1,1
"Marshall County, Tennessee",564,"9,038","9,778","9,758","98,617,305",796,1,1
"Maury County, Tennessee","2,099","37,763","38,248","38,263","419,746,106",848,1,1
"Meigs County, Tennessee",126,"1,962","1,989","2,238","20,898,794",779,1,1
"Monroe County, Tennessee",748,"14,012","14,278","14,473","139,348,123",752,1,1
"Montgomery County, Tennessee","3,342","54,199","56,317","56,778","582,196,486",803,1,1
"Moore County, Tennessee",85,"2,032","2,115","2,224","24,400,422",884,1,1
"Morgan County, Tennessee",199,"2,645","3,030","3,181","27,581,389",719,1,1
"Obion County, Tennessee",685,"10,462","10,986","11,002","99,728,419",709,1,1
"Overton County, Tennessee",366,"4,956","5,066","5,241","47,359,658",716,1,1
"Perry County, Tennessee",131,"1,715","1,626","1,791","13,356,257",601,1,1
"Pickett County, Tennessee",112,"1,042","1,033","1,095","7,521,464",548,1,1
"Polk County, Tennessee",271,"2,538","2,463","2,546","17,749,019",543,1,1
"Putnam County, Tennessee","2,027","35,592","37,127","37,805","368,041,388",768,1,1
"Rhea County, Tennessee",504,"10,040","10,700","11,107","117,024,680",848,1,1
"Roane County, Tennessee",821,"19,101","18,241","19,136","313,595,595","1,281",1,1
"Robertson County, Tennessee","1,198","21,270","21,485","22,095","212,790,532",757,1,1
"Rutherford County, Tennessee","6,069","131,914","133,952","134,403","1,627,705,909",938,1,1
"Scott County, Tennessee",348,"5,728","5,698","5,706","44,946,346",605,1,1
"Sequatchie County, Tennessee",228,"2,742","2,812","3,109","23,257,175",620,1,1
"Sevier County, Tennessee","2,920","50,627","50,336","50,344","394,495,314",602,1,1
"Shelby County, Tennessee","21,045","502,696","505,911","503,698","6,953,602,512","1,061",1,1
"Smith County, Tennessee",333,"4,729","4,787","5,154","50,790,850",799,1,1
"Stewart County, Tennessee",198,"2,842","2,883","2,880","34,616,825",928,1,1
"Sullivan County, Tennessee","3,525","66,436","69,204","68,169","767,025,245",868,1,1
"Sumner County, Tennessee","3,974","52,393","55,854","56,329","599,377,789",840,1,1
"Tipton County, Tennessee",778,"10,061","11,463","11,185","100,208,526",707,1,1
"Trousdale County, Tennessee",128,"1,922","1,914","1,904","17,561,640",706,1,1
"Unicoi County, Tennessee",264,"4,940","4,950","4,920","52,087,228",812,1,1
"Union County, Tennessee",254,"2,209","2,527","2,529","20,676,801",657,1,1
"Van Buren County, Tennessee",64,694,721,834,"5,706,537",586,1,1
"Warren County, Tennessee",825,"12,023","12,692","12,570","121,060,749",749,1,1
"Washington County, Tennessee","3,077","60,468","60,773","61,482","634,204,274",801,1,1
"Wayne County, Tennessee",240,"3,380","3,397","3,728","29,944,794",658,1,1
"Weakley County, Tennessee",591,"9,970","10,871","11,047","93,825,964",679,1,1
"White County, Tennessee",467,"6,649","7,168","7,344","59,795,432",652,1,1
"Williamson County, Tennessee","9,651","139,641","141,259","141,441","2,294,904,572","1,254",1,1
"Wilson County, Tennessee","3,159","47,409","49,261","49,498","522,293,851",825,1,1
"Unknown Or Undefined, Tennessee","10,596","56,585","56,619","57,252","1,071,936,410","1,451",1,1
Texas,"717,688","12,544,058","12,613,163","12,617,541","181,373,118,353","1,108",1,1
"Anderson County, Texas","1,612","20,472","20,575","20,519","228,599,052",857,1,1
"Andrews County, Texas",534,"8,022","8,051","8,004","138,428,712","1,327",1,1
"Angelina County, Texas","1,906","35,004","35,093","35,349","359,357,886",786,1,1
"Aransas County, Texas",614,"5,697","5,547","5,570","56,081,138",770,1,1
"Archer County, Texas",267,"1,751","1,729","1,783","16,656,137",730,1,1
"Armstrong County, Texas",67,399,403,392,"3,912,203",756,1,1
"Atascosa County, Texas",910,"14,377","14,340","14,293","194,795,193","1,045",1,1
"Austin County, Texas","1,191","10,737","10,825","10,769","130,661,202",933,1,1
"Bailey County, Texas",245,"2,570","2,564","2,497","25,560,391",773,1,1
"Bandera County, Texas",474,"3,475","3,432","3,342","31,596,663",711,1,1
"Bastrop County, Texas","1,571","18,529","18,849","18,679","188,301,445",775,1,1
"Baylor County, Texas",178,"1,440","1,431","1,414","12,376,492",667,1,1
"Bee County, Texas",578,"8,767","8,805","8,885","82,026,057",715,1,1
"Bell County, Texas","5,771","119,696","120,175","121,027","1,432,158,081",916,1,1
"Bexar County, Texas","43,767","874,514","880,084","878,696","11,022,126,254",966,1,1
"Blanco County, Texas",420,"3,419","3,428","3,412","43,299,830",974,1,1
"Borden County, Texas",64,287,257,261,"2,707,608",776,1,1
"Bosque County, Texas",392,"3,764","3,741","3,686","37,818,091",780,1,1
"Bowie County, Texas","2,409","41,758","41,859","41,806","425,524,609",783,1,1
"Brazoria County, Texas","6,174","116,288","116,298","116,890","1,652,990,140","1,092",1,1
"Brazos County, Texas","4,748","103,075","103,454","108,588","1,113,506,589",815,1,1
"Brewster County, Texas",396,"4,048","4,056","4,073","41,681,365",790,1,1
"Briscoe County, Texas",79,320,328,323,"2,517,744",598,1,1
"Brooks County, Texas",167,"2,763","2,779","2,753","30,603,597",851,1,1
"Brown County, Texas",911,"15,345","15,534","15,361","147,145,379",734,1,1
"Burleson County, Texas",426,"4,406","4,518","4,556","52,797,248",904,1,1
"Burnet County, Texas","1,385","15,200","14,961","14,844","161,448,529",828,1,1
"Caldwell County, Texas",768,"8,773","8,981","8,906","86,227,982",746,1,1
"Calhoun County, Texas",663,"12,959","12,888","12,855","215,791,848","1,287",1,1
"Callahan County, Texas",274,"2,561","2,534","2,513","26,412,374",801,1,1
"Cameron County, Texas","6,621","140,710","141,703","141,412","1,211,826,575",660,1,1
"Camp County, Texas",275,"3,827","3,832","3,844","37,887,449",760,1,1
"Carson County, Texas",176,"5,068","5,055","5,037","112,421,895","1,711",1,1
"Cass County, Texas",589,"7,859","7,915","7,837","74,773,469",731,1,1
"Castro County, Texas",291,"2,503","2,505","2,523","23,523,420",721,1,1
"Chambers County, Texas",755,"17,372","17,615","18,148","292,163,094","1,269",1,1
"Cherokee County, Texas",876,"14,675","14,609","14,556","136,281,988",717,1,1
"Childress County, Texas",228,"2,597","2,600","2,528","24,667,026",737,1,1
"Clay County, Texas",188,"1,516","1,516","1,506","13,773,976",700,1,1
"Cochran County, Texas",110,677,673,670,"6,923,868",791,1,1
"Coke County, Texas",101,732,751,736,"7,316,623",761,1,1
"Coleman County, Texas",245,"1,967","1,957","1,962","15,653,039",614,1,1
"Collin County, Texas","27,638","430,133","430,656","432,397","7,165,419,070","1,279",1,1
"Collingsworth County, Texas",120,836,827,821,"8,389,951",779,1,1
"Colorado County, Texas",632,"7,217","7,194","7,015","76,459,845",824,1,1
"Comal County, Texas","4,040","62,020","62,281","60,441","675,214,678",843,1,1
"Comanche County, Texas",358,"3,861","3,879","3,878","33,723,051",670,1,1
"Concho County, Texas",86,843,913,928,"9,076,824",780,1,1
"Cooke County, Texas","1,021","15,318","14,941","14,912","176,976,305",904,1,1
"Coryell County, Texas","1,138","15,865","15,878","15,894","169,415,396",821,1,1
"Cottle County, Texas",76,423,421,424,"4,823,981",878,1,1
"Crane County, Texas",106,"1,143","1,152","1,148","16,694,360","1,119",1,1
"Crockett County, Texas",200,"1,512","1,504","1,464","15,983,898",823,1,1
"Crosby County, Texas",205,"1,277","1,269","1,266","11,928,491",722,1,1
"Culberson County, Texas",109,"1,229","1,222","1,213","16,741,580","1,054",1,1
"Dallam County, Texas",395,"4,618","4,600","4,521","51,828,895",871,1,1
"Dallas County, Texas","79,785","1,745,837","1,757,046","1,753,680","29,648,044,904","1,302",1,1
"Dawson County, Texas",527,"4,330","4,312","4,270","44,152,788",789,1,1
"Deaf Smith County, Texas",508,"7,737","7,758","7,824","83,130,137",823,1,1
"Delta County, Texas",101,975,991,"1,004","6,580,910",511,1,1
"Denton County, Texas","16,447","259,027","260,895","261,048","3,256,891,313",962,1,1
"DeWitt County, Texas",617,"7,951","8,025","7,957","91,109,701",879,1,1
"Dickens County, Texas",65,458,452,441,"3,856,216",659,1,1
"Dimmit County, Texas",339,"7,224","6,656","6,569","94,360,238","1,065",1,1
"Donley County, Texas",128,851,845,849,"6,921,893",628,1,1
"Duval County, Texas",204,"3,543","3,553","3,546","34,625,701",751,1,1
"Eastland County, Texas",527,"7,548","7,563","7,520","101,239,785","1,032",1,1
"Ector County, Texas","4,237","80,818","81,174","81,133","1,290,418,050","1,225",1,1
"Edwards County, Texas",76,519,557,576,"5,753,682",804,1,1
"Ellis County, Texas","3,259","52,024","52,457","52,692","590,940,408",868,1,1
"El Paso County, Texas","15,694","308,011","310,046","313,686","3,084,382,611",764,1,1
"Erath County, Texas","1,171","16,205","16,608","16,864","153,808,352",715,1,1
"Falls County, Texas",292,"3,177","3,189","3,166","29,789,425",721,1,1
"Fannin County, Texas",605,"8,557","8,584","8,530","88,729,260",798,1,1
"Fayette County, Texas",854,"9,219","9,221","9,110","98,362,334",824,1,1
"Fisher County, Texas",129,819,806,789,"8,558,502",818,1,1
"Floyd County, Texas",265,"1,524","1,565","1,558","13,507,010",671,1,1
"Foard County, Texas",62,389,387,379,"2,856,378",571,1,1
"Fort Bend County, Texas","14,567","195,344","196,958","196,129","2,488,498,852",976,1,1
"Franklin County, Texas",226,"3,240","3,203","3,152","34,133,800",821,1,1
"Freestone County, Texas",419,"4,631","4,667","4,629","48,617,142",806,1,1
"Frio County, Texas",432,"7,661","7,625","7,598","99,635,021","1,005",1,1
"Gaines County, Texas",649,"6,655","6,721","6,645","85,383,023",984,1,1
"Galveston County, Texas","6,369","111,543","111,171","110,201","1,382,620,905",958,1,1
"Garza County, Texas",191,"1,898","1,904","1,856","20,459,083",834,1,1
"Gillespie County, Texas","1,130","11,161","11,030","10,914","107,690,379",751,1,1
"Glasscock County, Texas",125,580,566,582,"7,428,771",992,1,1
"Goliad County, Texas",165,"1,293","1,299","1,300","14,048,272",833,1,1
"Gonzales County, Texas",562,"7,274","7,252","7,345","79,975,573",844,1,1
"Gray County, Texas",594,"7,808","7,817","7,765","97,370,492",961,1,1
"Grayson County, Texas","3,118","47,744","47,550","47,544","525,548,562",849,1,1
"Gregg County, Texas","4,364","75,594","76,207","76,244","908,470,706",919,1,1
"Grimes County, Texas",519,"7,337","7,405","7,334","94,808,032",991,1,1
"Guadalupe County, Texas","2,275","41,521","41,522","41,554","470,752,779",872,1,1
"Hale County, Texas",881,"11,549","11,627","11,613","108,577,415",720,1,1
"Hall County, Texas",127,760,759,762,"5,638,520",570,1,1
"Hamilton County, Texas",274,"2,632","2,639","2,602","25,121,321",736,1,1
"Hansford County, Texas",230,"2,124","2,089","2,088","25,941,425",950,1,1
"Hardeman County, Texas",134,"1,319","1,311","1,332","12,312,392",717,1,1
"Hardin County, Texas",924,"12,838","12,797","12,773","138,975,422",835,1,1
"Harris County, Texas","118,549","2,344,839","2,354,257","2,353,685","40,156,186,421","1,314",1,1
"Harrison County, Texas","1,417","22,778","22,863","23,200","286,349,306",960,1,1
"Hartley County, Texas",167,"2,649","2,624","2,565","26,702,286",786,1,1
"Haskell County, Texas",223,"1,428","1,429","1,451","11,596,874",621,1,1
"Hays County, Texas","4,708","72,326","72,613","73,178","770,800,819",816,1,1
"Hemphill County, Texas",214,"1,918","1,881","1,881","28,668,900","1,165",1,1
"Henderson County, Texas","1,551","17,452","17,431","17,597","164,780,708",725,1,1
"Hidalgo County, Texas","12,754","260,631","264,191","265,547","2,337,848,228",683,1,1
"Hill County, Texas",790,"9,955","10,113","10,158","105,795,274",808,1,1
"Hockley County, Texas",643,"9,706","9,729","9,680","145,475,650","1,153",1,1
"Hood County, Texas","1,541","17,045","16,957","16,947","188,923,933",856,1,1
"Hopkins County, Texas",881,"12,881","12,912","12,959","129,030,512",768,1,1
"Houston County, Texas",926,"7,256","7,169","7,083","88,087,083",945,1,1
"Howard County, Texas",948,"13,644","13,749","13,666","178,534,956","1,003",1,1
"Hudspeth County, Texas",97,"1,556","1,550","1,512","23,455,235","1,172",1,1
"Hunt County, Texas","1,570","27,166","27,501","27,710","344,068,199",964,1,1
"Hutchinson County, Texas",489,"8,157","8,028","8,051","121,627,397","1,158",1,1
"Irion County, Texas",84,997,"1,001","1,005","14,306,739","1,099",1,1
"Jack County, Texas",241,"2,661","2,671","2,603","31,881,282",927,1,1
"Jackson County, Texas",444,"6,172","6,219","6,155","71,672,957",892,1,1
"Jasper County, Texas",644,"9,437","9,435","9,467","98,573,431",803,1,1
"Jeff Davis County, Texas",85,910,865,861,"7,677,759",672,1,1
"Jefferson County, Texas","5,912","121,067","122,165","123,019","1,715,085,426","1,081",1,1
"Jim Hogg County, Texas",137,"1,648","1,646","1,686","16,962,330",786,1,1
"Jim Wells County, Texas",878,"16,515","16,479","16,421","200,569,402",937,1,1
"Johnson County, Texas","3,389","48,397","48,625","48,759","569,790,622",902,1,1
"Jones County, Texas",341,"2,987","2,965","2,973","28,972,850",749,1,1
"Karnes County, Texas",427,"6,753","6,729","6,760","96,058,284","1,095",1,1
"Kaufman County, Texas","2,180","31,988","32,457","32,664","351,300,706",835,1,1
"Kendall County, Texas","1,606","17,545","17,627","17,753","220,924,736",963,1,1
"Kenedy County, Texas",30,529,527,516,"9,138,719","1,342",1,1
"Kent County, Texas",38,300,303,298,"2,713,495",695,1,1
"Kerr County, Texas","1,550","19,167","18,633","18,629","198,752,054",813,1,1
"Kimble County, Texas",181,"1,323","1,308","1,239","10,149,094",605,1,1
"King County, Texas",24,139,140,152,"1,387,948",743,1,1
"Kinney County, Texas",82,"1,032","1,065","1,055","13,437,577",984,1,1
"Kleberg County, Texas",631,"11,469","11,795","11,808","117,954,406",776,1,1
"Knox County, Texas",156,"1,083","1,078","1,076","12,087,076",862,1,1
"Lamar County, Texas","1,266","21,789","22,138","22,159","234,843,635",820,1,1
"Lamb County, Texas",451,"4,103","4,115","4,057","43,648,357",821,1,1
"Lampasas County, Texas",451,"4,595","4,598","4,640","41,823,480",698,1,1
"La Salle County, Texas",198,"3,695","3,583","3,523","66,046,966","1,411",1,1
"Lavaca County, Texas",503,"5,665","5,650","5,537","56,110,927",768,1,1
"Lee County, Texas",435,"7,925","8,005","7,941","107,502,770","1,039",1,1
"Leon County, Texas",443,"5,076","5,073","5,068","67,832,048","1,029",1,1
"Liberty County, Texas","1,223","18,043","18,263","18,885","215,871,298",903,1,1
"Limestone County, Texas",401,"8,107","8,181","8,159","90,714,100",856,1,1
"Lipscomb County, Texas",110,"1,308","1,302","1,327","14,338,525",840,1,1
"Live Oak County, Texas",326,"4,282","4,279","4,241","62,740,558","1,131",1,1
"Llano County, Texas",571,"5,004","5,048","4,904","47,634,796",735,1,1
"Loving County, Texas",18,277,283,288,"5,737,493","1,561",1,1
"Lubbock County, Texas","7,891","140,266","141,700","141,774","1,580,584,387",861,1,1
"Lynn County, Texas",228,"1,473","1,457","1,472","17,690,199",927,1,1
"McCulloch County, Texas",289,"2,541","2,511","2,513","26,394,356",805,1,1
"McLennan County, Texas","5,496","113,661","114,215","114,031","1,323,844,976",894,1,1
"McMullen County, Texas",85,597,624,623,"7,761,532",971,1,1
"Madison County, Texas",309,"4,261","4,335","4,333","42,870,632",765,1,1
"Marion County, Texas",162,"1,999","1,997","1,968","16,159,700",625,1,1
"Martin County, Texas",243,"2,935","2,869","2,811","43,614,481","1,168",1,1
"Mason County, Texas",167,"1,065","1,074","1,046","8,876,528",643,1,1
"Matagorda County, Texas",854,"10,725","10,711","10,833","138,814,971",993,1,1
"Maverick County, Texas",876,"17,234","17,637","17,781","153,988,186",675,1,1
"Medina County, Texas",858,"10,145","10,151","10,175","97,566,615",739,1,1
"Menard County, Texas",85,456,461,464,"3,172,444",530,1,1
"Midland County, Texas","6,091","109,038","108,867","107,949","2,060,177,734","1,459",1,1
"Milam County, Texas",483,"5,208","5,207","5,223","53,671,330",792,1,1
"Mills County, Texas",144,"1,304","1,312","1,292","11,450,600",676,1,1
"Mitchell County, Texas",199,"1,929","1,956","1,942","20,327,972",805,1,1
"Montague County, Texas",499,"4,992","4,914","4,962","49,413,538",767,1,1
"Montgomery County, Texas","12,432","191,575","191,618","192,381","2,647,626,466","1,062",1,1
"Moore County, Texas",566,"11,430","11,446","11,376","132,133,505",890,1,1
"Morris County, Texas",248,"3,832","3,861","3,805","46,454,813",932,1,1
"Motley County, Texas",64,331,323,327,"2,342,048",551,1,1
"Nacogdoches County, Texas","1,427","21,977","21,957","22,263","211,238,300",736,1,1
