Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Montgomery County, Mississippi",225,"2,307","2,319","2,292","17,051,888",569,1,1
"Neshoba County, Mississippi",546,"11,821","12,178","12,304","105,814,977",673,1,1
"Newton County, Mississippi",349,"5,709","5,591","5,620","49,087,650",669,1,1
"Noxubee County, Mississippi",217,"2,480","2,488","2,495","20,387,175",630,1,1
"Oktibbeha County, Mississippi",956,"20,468","21,004","20,515","192,509,257",717,1,1
"Panola County, Mississippi",629,"10,111","10,178","10,174","93,862,830",711,1,1
"Pearl River County, Mississippi",823,"10,755","10,720","10,683","89,470,702",642,1,1
"Perry County, Mississippi",167,"2,221","2,253","2,303","24,148,613",822,1,1
"Pike County, Mississippi","1,011","14,813","14,861","14,844","122,336,348",634,1,1
"Pontotoc County, Mississippi",515,"12,600","12,572","12,602","109,824,471",671,1,1
"Prentiss County, Mississippi",517,"7,481","7,567","7,483","63,665,338",652,1,1
"Quitman County, Mississippi",129,987,976,953,"7,348,315",582,1,1
"Rankin County, Mississippi","4,020","63,820","64,275","64,270","654,202,720",785,1,1
"Scott County, Mississippi",530,"13,255","13,343","13,411","117,871,936",680,1,1
"Sharkey County, Mississippi",152,"1,144","1,138","1,144","8,313,538",560,1,1
"Simpson County, Mississippi",446,"7,246","7,350","7,365","51,487,882",541,1,1
"Smith County, Mississippi",188,"2,732","2,735","2,748","26,243,633",737,1,1
"Stone County, Mississippi",301,"4,601","4,610","4,527","40,941,810",688,1,1
"Sunflower County, Mississippi",541,"8,152","8,242","8,172","66,260,733",622,1,1
"Tallahatchie County, Mississippi",213,"2,873","2,909","2,837","25,135,673",673,1,1
"Tate County, Mississippi",380,"5,623","5,605","5,487","48,519,170",670,1,1
"Tippah County, Mississippi",375,"6,630","6,551","6,475","56,109,898",659,1,1
"Tishomingo County, Mississippi",409,"6,663","6,556","6,521","56,308,578",658,1,1
"Tunica County, Mississippi",266,"7,661","7,485","7,508","60,433,863",616,1,1
"Union County, Mississippi",516,"11,205","11,302","11,426","131,748,170",896,1,1
"Walthall County, Mississippi",211,"2,323","2,338","2,308","17,495,451",579,1,1
"Warren County, Mississippi","1,092","19,571","19,622","19,617","213,738,721",839,1,1
"Washington County, Mississippi","1,228","16,217","16,371","16,397","138,480,990",652,1,1
"Wayne County, Mississippi",383,"4,979","4,975","4,948","44,472,961",689,1,1
"Webster County, Mississippi",175,"2,051","2,011","2,011","17,485,185",664,1,1
"Wilkinson County, Mississippi",140,"1,620","1,646","1,629","12,939,804",610,1,1
"Winston County, Mississippi",341,"5,072","5,082","5,106","47,730,409",722,1,1
"Yalobusha County, Mississippi",183,"2,715","2,704","2,698","25,892,820",736,1,1
"Yazoo County, Mississippi",446,"6,339","6,332","6,248","61,292,120",748,1,1
"Unknown Or Undefined, Mississippi","10,077","33,186","33,768","33,050","497,169,504","1,147",1,1
Missouri,"207,579","2,827,597","2,839,308","2,836,167","34,930,216,480",948,1,1
"Adair County, Missouri",676,"10,230","10,106","9,811","87,495,301",670,1,1
"Andrew County, Missouri",440,"2,613","2,648","2,665","22,506,081",655,1,1
"Atchison County, Missouri",227,"1,630","1,654","1,640","14,173,835",664,1,1
"Audrain County, Missouri",620,"8,961","8,995","8,970","83,796,114",718,1,1
"Barry County, Missouri",930,"14,647","14,715","14,714","163,340,218",855,1,1
"Barton County, Missouri",320,"3,295","3,351","3,279","27,780,233",646,1,1
"Bates County, Missouri",454,"3,721","3,692","3,722","31,467,848",652,1,1
"Benton County, Missouri",554,"3,665","3,665","3,634","28,302,802",596,1,1
"Bollinger County, Missouri",269,"1,873","1,883","1,842","14,072,528",580,1,1
"Boone County, Missouri","4,929","95,192","95,235","94,088","1,086,773,291",881,1,1
"Buchanan County, Missouri","2,422","47,233","46,990","47,357","537,445,323",876,1,1
"Butler County, Missouri","1,534","18,075","18,222","17,957","158,953,166",676,1,1
"Caldwell County, Missouri",218,"1,926","1,971","1,915","16,183,546",643,1,1
"Callaway County, Missouri",849,"14,936","14,783","14,475","168,453,294",880,1,1
"Camden County, Missouri","1,627","16,280","17,137","18,224","149,201,548",667,1,1
"Cape Girardeau County, Missouri","2,872","41,764","42,063","41,847","435,497,366",800,1,1
"Carroll County, Missouri",309,"2,517","2,435","2,377","24,756,742",780,1,1
"Carter County, Missouri",236,"1,548","1,596","1,591","10,750,962",524,1,1
"Cass County, Missouri","2,251","27,340","27,640","27,512","259,463,655",726,1,1
"Cedar County, Missouri",357,"3,226","3,211","3,223","23,361,251",558,1,1
"Chariton County, Missouri",274,"1,840","1,861","1,847","15,362,400",639,1,1
"Christian County, Missouri","1,998","18,176","18,360","18,353","160,262,687",674,1,1
"Clark County, Missouri",174,"1,467","1,500","1,504","10,610,517",548,1,1
"Clay County, Missouri","5,803","104,756","105,290","106,049","1,291,934,926",943,1,1
"Clinton County, Missouri",454,"4,130","4,100","4,115","37,691,427",705,1,1
"Cole County, Missouri","2,387","53,509","53,862","53,760","582,317,306",834,1,1
"Cooper County, Missouri",471,"4,997","5,090","5,067","43,027,484",655,1,1
"Crawford County, Missouri",659,"6,808","6,865","7,034","64,154,253",715,1,1
"Dade County, Missouri",184,"1,746","1,769","1,760","13,832,466",605,1,1
"Dallas County, Missouri",358,"2,512","2,576","2,601","19,203,678",576,1,1
"Daviess County, Missouri",245,"1,631","1,670","1,710","12,249,659",564,1,1
"DeKalb County, Missouri",262,"3,076","3,063","3,004","27,309,697",689,1,1
"Dent County, Missouri",571,"3,940","3,990","4,023","31,877,473",615,1,1
"Douglas County, Missouri",226,"2,442","2,441","2,393","17,982,442",570,1,1
"Dunklin County, Missouri","1,493","8,903","8,972","9,051","64,959,712",557,1,1
"Franklin County, Missouri","3,001","40,031","40,022","40,351","410,801,667",787,1,1
"Gasconade County, Missouri",466,"5,368","5,429","5,434","43,060,535",612,1,1
"Gentry County, Missouri",227,"2,285","2,324","2,333","20,614,355",685,1,1
"Greene County, Missouri","9,233","170,942","171,368","170,354","1,860,019,780",837,1,1
"Grundy County, Missouri",293,"3,165","3,143","3,040","26,000,362",642,1,1
"Harrison County, Missouri",288,"2,574","2,579","2,538","19,780,007",594,1,1
"Henry County, Missouri",678,"7,395","7,449","7,321","69,274,087",721,1,1
"Hickory County, Missouri",187,"1,287","1,328","1,371","8,908,388",516,1,1
"Holt County, Missouri",178,"1,263","1,298","1,278","11,796,442",709,1,1
"Howard County, Missouri",229,"2,597","2,544","2,468","20,531,539",623,1,1
"Howell County, Missouri","1,318","15,544","15,622","15,507","134,353,743",664,1,1
"Iron County, Missouri",537,"3,474","3,502","3,512","33,941,808",747,1,1
"Jackson County, Missouri","22,329","375,375","376,276","379,086","5,364,791,453","1,095",1,1
"Jasper County, Missouri","3,331","58,529","58,600","58,494","578,548,982",760,1,1
"Jefferson County, Missouri","4,407","48,609","48,669","48,462","475,366,299",753,1,1
"Johnson County, Missouri","1,108","15,887","15,802","15,655","149,713,588",730,1,1
"Knox County, Missouri",105,936,935,949,"7,275,081",595,1,1
"Laclede County, Missouri",832,"14,253","14,343","14,295","127,993,403",689,1,1
"Lafayette County, Missouri",862,"8,706","8,854","8,750","73,423,111",644,1,1
"Lawrence County, Missouri",907,"9,015","8,993","9,036","84,973,393",725,1,1
"Lewis County, Missouri",225,"2,564","2,624","2,566","21,966,198",654,1,1
"Lincoln County, Missouri","1,074","11,928","12,011","12,135","127,898,577",818,1,1
"Linn County, Missouri",375,"3,895","3,946","3,932","33,352,227",654,1,1
"Livingston County, Missouri",485,"6,324","6,275","6,411","55,825,888",678,1,1
"McDonald County, Missouri",404,"7,075","7,051","7,021","64,890,278",708,1,1
"Macon County, Missouri",409,"5,140","5,116","5,103","42,423,044",637,1,1
"Madison County, Missouri",365,"3,690","3,735","3,642","28,688,394",598,1,1
"Maries County, Missouri",154,"1,282","1,287","1,274","10,209,533",613,1,1
"Marion County, Missouri",935,"13,455","13,382","13,431","128,562,811",737,1,1
"Mercer County, Missouri",103,"1,746","1,748","1,772","15,227,634",667,1,1
"Miller County, Missouri",684,"7,551","7,676","7,693","62,012,068",624,1,1
"Mississippi County, Missouri",494,"3,687","3,777","3,844","29,797,448",608,1,1
"Moniteau County, Missouri",359,"4,253","4,280","4,256","39,329,398",710,1,1
"Monroe County, Missouri",248,"1,792","1,834","1,798","14,546,283",619,1,1
"Montgomery County, Missouri",309,"2,980","2,987","2,931","25,750,890",668,1,1
"Morgan County, Missouri",538,"4,325","4,489","4,713","33,120,044",565,1,1
"New Madrid County, Missouri",793,"7,284","7,407","7,432","67,824,527",707,1,1
"Newton County, Missouri","1,342","20,590","20,693","20,346","218,706,012",819,1,1
"Nodaway County, Missouri",582,"7,981","7,675","7,786","68,706,079",676,1,1
"Oregon County, Missouri",249,"2,330","2,311","2,206","15,341,720",517,1,1
"Osage County, Missouri",282,"3,998","4,005","4,093","35,792,476",683,1,1
"Ozark County, Missouri",213,"1,500","1,565","1,548","10,527,039",527,1,1
"Pemiscot County, Missouri",827,"5,446","5,535","5,552","43,688,890",610,1,1
"Perry County, Missouri",575,"9,720","9,698","9,651","92,573,159",735,1,1
"Pettis County, Missouri","1,256","19,635","19,751","19,573","183,844,674",720,1,1
"Phelps County, Missouri","1,171","18,561","18,647","18,190","187,827,844",782,1,1
"Pike County, Missouri",485,"5,486","5,488","5,379","47,487,086",670,1,1
"Platte County, Missouri","2,742","48,351","48,603","48,633","583,813,936",925,1,1
"Polk County, Missouri",714,"8,646","8,752","8,845","78,873,296",694,1,1
"Pulaski County, Missouri",823,"13,162","13,203","13,201","129,267,811",754,1,1
"Putnam County, Missouri",128,919,922,939,"7,108,560",590,1,1
"Ralls County, Missouri",233,"3,509","3,574","3,607","39,434,842",851,1,1
"Randolph County, Missouri",662,"9,647","9,754","9,593","94,272,648",750,1,1
"Ray County, Missouri",429,"4,090","4,149","4,202","36,955,894",685,1,1
"Reynolds County, Missouri",278,"1,940","2,021","2,113","17,916,007",681,1,1
"Ripley County, Missouri",510,"2,777","2,775","2,736","18,403,141",512,1,1
"St. Charles County, Missouri","9,766","151,707","152,533","153,039","1,756,870,130",887,1,1
"St. Clair County, Missouri",213,"1,585","1,638","1,604","11,664,820",558,1,1
"Ste. Genevieve County, Missouri",470,"5,697","5,756","5,789","64,116,914",858,1,1
"St. Francois County, Missouri","1,861","23,515","23,651","23,697","196,756,415",641,1,1
"St. Louis County, Missouri","40,087","610,702","613,643","611,343","9,042,984,961","1,137",1,1
"Saline County, Missouri",603,"8,771","8,707","8,847","80,052,579",702,1,1
"Schuyler County, Missouri",92,575,587,578,"3,820,394",507,1,1
"Scotland County, Missouri",144,"1,163","1,167","1,181","9,397,023",618,1,1
"Scott County, Missouri","1,418","15,729","15,741","15,592","151,831,395",745,1,1
"Shannon County, Missouri",227,"1,409","1,460","1,505","10,222,603",539,1,1
"Shelby County, Missouri",191,"1,790","1,837","1,851","14,187,750",598,1,1
"Stoddard County, Missouri",941,"10,160","10,295","10,099","93,220,451",704,1,1
"Stone County, Missouri",759,"6,784","7,102","7,432","54,978,579",595,1,1
"Sullivan County, Missouri",147,"2,438","2,424","2,384","24,125,387",768,1,1
"Taney County, Missouri","1,987","28,936","29,974","32,725","242,547,490",611,1,1
"Texas County, Missouri",592,"5,627","5,696","5,620","45,369,079",618,1,1
"Vernon County, Missouri",657,"6,935","6,945","6,909","65,422,762",726,1,1
"Warren County, Missouri",665,"7,640","7,679","7,747","76,927,686",770,1,1
"Washington County, Missouri",733,"4,947","4,996","5,091","40,987,485",629,1,1
"Wayne County, Missouri",431,"2,523","2,550","2,547","16,965,754",514,1,1
"Webster County, Missouri",786,"7,692","7,744","7,679","67,272,844",672,1,1
"Worth County, Missouri",69,365,377,384,"2,511,063",515,1,1
"Wright County, Missouri",489,"4,193","4,198","4,163","33,321,185",613,1,1
"St. Louis City, Missouri","14,972","232,288","231,326","229,173","3,460,198,224","1,153",1,1
"Unknown Or Undefined, Missouri","19,655","79,327","80,055","77,693","1,394,777,897","1,358",1,1
Montana,"49,481","466,437","475,686","483,257","5,199,116,282",842,1,1
"Beaverhead County, Montana",509,"3,911","4,019","4,022","36,690,682",708,1,1
"Big Horn County, Montana",268,"3,964","4,049","4,074","47,294,486",903,1,1
"Blaine County, Montana",192,"1,447","1,476","1,398","13,774,432",736,1,1
"Broadwater County, Montana",200,"1,387","1,433","1,463","12,935,492",697,1,1
"Carbon County, Montana",488,"2,690","2,734","2,892","24,825,084",689,1,1
"Carter County, Montana",49,244,248,250,"2,200,404",684,1,1
"Cascade County, Montana","2,751","35,705","36,026","36,175","372,747,144",797,1,1
"Chouteau County, Montana",206,"1,159","1,217","1,253","9,087,719",578,1,1
"Custer County, Montana",492,"5,207","5,437","5,263","49,975,565",725,1,1
"Daniels County, Montana",89,592,610,589,"6,402,596",825,1,1
"Dawson County, Montana",381,"3,671","3,685","3,621","36,787,509",773,1,1
"Deer Lodge County, Montana",283,"3,135","3,180","3,222","32,168,776",778,1,1
"Fallon County, Montana",170,"1,318","1,361","1,378","17,620,530","1,002",1,1
"Fergus County, Montana",530,"4,879","4,956","5,127","47,845,285",738,1,1
"Flathead County, Montana","4,854","43,178","44,604","46,421","464,780,331",799,1,1
"Gallatin County, Montana","6,917","59,331","60,087","61,939","680,178,871",865,1,1
"Garfield County, Montana",56,312,326,301,"2,283,772",561,1,1
"Glacier County, Montana",298,"3,915","4,153","4,478","41,463,569",763,1,1
"Golden Valley County, Montana",31,186,192,186,"1,502,905",615,1,1
"Granite County, Montana",146,935,916,986,"7,608,833",619,1,1
"Hill County, Montana",590,"6,735","6,923","6,882","67,362,282",757,1,1
"Jefferson County, Montana",376,"2,370","2,440","2,473","24,918,591",790,1,1
"Judith Basin County, Montana",98,484,503,472,"4,125,600",653,1,1
"Lake County, Montana",999,"8,939","9,281","9,484","85,317,662",711,1,1
"Lewis and Clark County, Montana","2,973","36,169","36,820","37,014","422,303,040",886,1,1
"Liberty County, Montana",92,524,514,501,"4,156,088",623,1,1
"Lincoln County, Montana",704,"5,533","5,837","5,971","51,344,698",683,1,1
"McCone County, Montana",72,484,501,512,"5,217,973",804,1,1
"Madison County, Montana",495,"4,894","4,152","4,205","45,870,658",799,1,1
"Meagher County, Montana",112,627,609,620,"4,807,810",598,1,1
"Mineral County, Montana",155,"1,178","1,261","1,277","10,085,402",626,1,1
"Missoula County, Montana","5,294","60,873","62,059","62,788","664,511,728",826,1,1
"Musselshell County, Montana",142,"1,234","1,240","1,264","15,236,939",941,1,1
"Park County, Montana",993,"6,009","6,413","6,792","58,092,866",698,1,1
"Petroleum County, Montana",19,94,86,90,"700,189",598,1,1
"Phillips County, Montana",182,"1,260","1,272","1,277","10,905,846",661,1,1
"Pondera County, Montana",224,"1,596","1,674","1,688","14,420,799",671,1,1
"Powder River County, Montana",91,476,507,540,"3,829,375",580,1,1
"Powell County, Montana",227,"2,379","2,476","2,562","23,692,118",737,1,1
"Prairie County, Montana",52,285,294,279,"2,921,720",786,1,1
"Ravalli County, Montana","1,813","12,131","12,501","12,684","116,344,301",719,1,1
"Richland County, Montana",606,"5,311","5,402","5,424","71,528,581","1,023",1,1
"Roosevelt County, Montana",272,"3,618","3,725","3,754","39,609,975",824,1,1
"Rosebud County, Montana",244,"3,784","3,904","3,842","49,491,231",991,1,1
"Sanders County, Montana",445,"2,893","3,036","3,057","24,936,458",640,1,1
"Sheridan County, Montana",211,"1,296","1,300","1,321","13,404,863",790,1,1
"Silver Bow County, Montana","1,289","15,698","15,890","16,141","163,835,964",792,1,1
"Stillwater County, Montana",320,"3,430","3,506","3,394","56,690,003","1,266",1,1
"Sweet Grass County, Montana",229,"1,475","1,530","1,597","20,584,076","1,032",1,1
"Teton County, Montana",271,"1,707","1,773","1,808","14,962,685",653,1,1
"Toole County, Montana",224,"1,852","1,893","1,912","20,512,181",837,1,1
"Treasure County, Montana",34,197,202,198,"1,835,750",710,1,1
"Valley County, Montana",340,"2,947","3,070","3,113","29,221,497",739,1,1
"Wheatland County, Montana",96,616,647,626,"5,122,621",626,1,1
"Wibaux County, Montana",39,248,264,270,"2,281,060",673,1,1
"Yellowstone County, Montana","6,575","81,626","82,515","82,905","984,695,225",920,1,1
"Unknown Or Undefined, Montana","3,673","8,299","8,957","9,482","156,064,442","1,347",1,1
Nebraska,"72,661","977,512","989,763","991,718","11,400,053,439",889,1,1
"Adams County, Nebraska","1,130","15,247","15,477","15,712","151,516,853",753,1,1
"Antelope County, Nebraska",291,"2,095","2,214","2,273","19,691,948",690,1,1
"Arthur County, Nebraska",19,85,86,93,"583,618",510,1,1
"Banner County, Nebraska",10,108,103,101,"963,922",713,1,1
"Blaine County, Nebraska",25,128,128,132,"1,109,930",660,1,1
"Boone County, Nebraska",266,"2,344","2,450","2,448","22,842,909",728,1,1
"Box Butte County, Nebraska",426,"3,787","3,828","3,815","35,368,298",714,1,1
"Boyd County, Nebraska",106,581,602,625,"4,387,823",560,1,1
"Brown County, Nebraska",175,"1,227","1,270","1,244","10,942,920",675,1,1
"Buffalo County, Nebraska","1,931","26,991","27,269","27,197","275,975,701",782,1,1
"Burt County, Nebraska",264,"1,843","1,874","1,870","16,467,279",680,1,1
"Butler County, Nebraska",272,"2,549","2,618","2,679","24,800,152",729,1,1
"Cass County, Nebraska",712,"5,667","6,028","6,174","55,896,865",722,1,1
"Cedar County, Nebraska",358,"2,621","2,694","2,814","23,719,297",673,1,1
"Chase County, Nebraska",233,"1,793","1,831","1,881","17,895,016",750,1,1
"Cherry County, Nebraska",329,"2,282","2,392","2,442","18,377,080",596,1,1
"Cheyenne County, Nebraska",384,"4,187","4,177","4,287","42,952,342",784,1,1
"Clay County, Nebraska",293,"2,357","2,401","2,463","24,795,872",792,1,1
"Colfax County, Nebraska",312,"5,022","5,118","5,105","55,382,586",838,1,1
"Cuming County, Nebraska",439,"3,697","3,789","3,781","37,778,426",774,1,1
"Custer County, Nebraska",511,"4,546","4,638","4,694","44,265,721",736,1,1
"Dakota County, Nebraska",520,"12,509","12,553","12,359","155,373,887",958,1,1
"Dawes County, Nebraska",337,"3,065","3,072","3,085","26,145,844",654,1,1
"Dawson County, Nebraska",846,"11,379","11,458","11,682","115,239,711",770,1,1
"Deuel County, Nebraska",83,511,538,569,"4,178,166",596,1,1
"Dixon County, Nebraska",149,"1,751","1,790","1,844","15,637,456",670,1,1
"Dodge County, Nebraska","1,196","17,157","17,289","17,358","172,557,850",769,1,1
"Douglas County, Nebraska","19,088","340,047","343,923","342,824","4,456,093,253","1,001",1,1
"Dundy County, Nebraska",90,565,575,596,"6,402,659",851,1,1
"Fillmore County, Nebraska",292,"2,197","2,215","2,268","21,771,873",752,1,1
"Franklin County, Nebraska",123,729,722,740,"5,768,928",608,1,1
"Frontier County, Nebraska",93,899,909,908,"7,652,138",650,1,1
"Furnas County, Nebraska",236,"1,933","1,985","2,012","18,487,611",719,1,1
"Gage County, Nebraska",798,"8,993","9,173","9,283","82,747,561",696,1,1
"Garden County, Nebraska",80,486,500,547,"4,364,355",657,1,1
"Garfield County, Nebraska",124,808,820,871,"6,175,882",570,1,1
"Gosper County, Nebraska",77,413,440,494,"4,110,938",704,1,1
"Grant County, Nebraska",56,287,297,300,"1,938,515",506,1,1
"Greeley County, Nebraska",123,629,649,669,"5,208,583",617,1,1
"Hall County, Nebraska","2,140","34,730","35,001","35,049","360,060,930",793,1,1
"Hamilton County, Nebraska",369,"3,533","3,598","3,548","38,256,036",827,1,1
"Harlan County, Nebraska",146,857,908,929,"6,897,670",591,1,1
"Hayes County, Nebraska",38,208,214,215,"1,552,542",562,1,1
"Hitchcock County, Nebraska",104,655,663,689,"6,142,388",706,1,1
"Holt County, Nebraska",554,"4,512","4,575","4,546","40,801,243",691,1,1
"Hooker County, Nebraska",38,283,401,420,"2,398,626",501,1,1
"Howard County, Nebraska",226,"1,560","1,564","1,609","14,012,084",683,1,1
"Jefferson County, Nebraska",277,"3,253","3,339","3,362","29,900,191",693,1,1
"Johnson County, Nebraska",153,"1,563","1,544","1,519","15,357,497",766,1,1
"Kearney County, Nebraska",212,"2,197","2,254","2,265","20,875,129",717,1,1
"Keith County, Nebraska",411,"3,238","3,379","3,481","29,437,869",673,1,1
"Keya Paha County, Nebraska",30,134,142,135,"1,486,361",835,1,1
"Kimball County, Nebraska",161,"1,458","1,451","1,455","13,286,402",703,1,1
"Knox County, Nebraska",334,"2,844","2,955","3,046","24,878,482",649,1,1
"Lancaster County, Nebraska","10,262","171,574","172,883","172,052","1,933,564,908",864,1,1
"Lincoln County, Nebraska","1,286","14,292","14,563","14,551","141,994,350",755,1,1
"Logan County, Nebraska",40,204,192,200,"1,501,146",581,1,1
"Loup County, Nebraska",20,119,126,136,"765,021",463,1,1
"McPherson County, Nebraska",10,69,70,65,"566,673",641,1,1
"Madison County, Nebraska","1,485","21,945","22,046","22,189","227,485,395",793,1,1
"Merrick County, Nebraska",287,"2,251","2,343","2,351","22,470,208",747,1,1
"Morrill County, Nebraska",199,"1,495","1,545","1,588","14,205,235",708,1,1
"Nance County, Nebraska",136,"1,003","1,032","1,027","9,688,073",730,1,1
"Nemaha County, Nebraska",238,"2,984","3,003","2,912","38,451,256",997,1,1
"Nuckolls County, Nebraska",196,"1,410","1,464","1,547","12,200,212",637,1,1
"Otoe County, Nebraska",549,"6,256","6,402","6,435","63,615,248",769,1,1
"Pawnee County, Nebraska",101,745,758,736,"6,317,412",651,1,1
"Perkins County, Nebraska",162,"1,151","1,151","1,173","12,184,876",809,1,1
"Phelps County, Nebraska",435,"4,712","4,805","4,831","51,154,621",823,1,1
"Pierce County, Nebraska",245,"1,921","1,986","2,029","17,354,522",675,1,1
"Platte County, Nebraska","1,170","18,994","19,323","19,509","209,071,644",834,1,1
"Polk County, Nebraska",185,"1,475","1,512","1,550","13,149,496",669,1,1
"Red Willow County, Nebraska",485,"4,992","5,032","5,082","46,363,508",708,1,1
"Richardson County, Nebraska",329,"2,452","2,534","2,562","20,860,273",638,1,1
"Rock County, Nebraska",62,450,466,479,"3,860,071",639,1,1
"Saline County, Nebraska",394,"7,075","7,189","7,112","74,999,743",810,1,1
"Sarpy County, Nebraska","4,169","72,980","73,698","74,453","876,002,303",914,1,1
"Saunders County, Nebraska",623,"5,374","5,562","5,798","51,471,118",710,1,1
"Scotts Bluff County, Nebraska","1,458","16,250","16,460","16,502","161,381,322",757,1,1
"Seward County, Nebraska",518,"6,157","6,114","6,061","62,584,529",788,1,1
"Sheridan County, Nebraska",260,"1,707","1,731","1,772","14,257,888",632,1,1
"Sherman County, Nebraska",119,803,825,814,"6,022,391",569,1,1
"Sioux County, Nebraska",27,140,147,161,"1,227,148",632,1,1
"Stanton County, Nebraska",107,"1,193","1,304","1,356","20,679,824","1,239",1,1
"Thayer County, Nebraska",253,"2,328","2,339","2,357","21,517,305",707,1,1
"Thomas County, Nebraska",36,243,252,246,"2,188,555",682,1,1
"Thurston County, Nebraska",177,"2,939","2,976","2,995","33,106,579",857,1,1
"Valley County, Nebraska",250,"1,795","1,842","1,883","15,558,466",650,1,1
"Washington County, Nebraska",676,"7,715","7,829","7,771","98,495,703",975,1,1
"Wayne County, Nebraska",277,"4,277","4,226","4,191","39,327,622",715,1,1
"Webster County, Nebraska",130,"1,055","1,066","1,095","8,528,387",612,1,1
"Wheeler County, Nebraska",39,317,320,326,"2,820,259",676,1,1
"York County, Nebraska",616,"7,443","7,520","7,649","72,665,774",742,1,1
"Unknown Or Undefined, Nebraska","6,660","22,687","23,244","23,665","389,481,157","1,291",1,1
Nevada,"81,728","1,398,076","1,408,845","1,408,933","17,565,233,325",961,1,1
"Churchill County, Nevada",613,"8,269","8,460","8,493","99,903,018",914,1,1
"Clark County, Nevada","55,274","1,018,077","1,024,307","1,023,161","12,532,788,334",943,1,1
"Douglas County, Nevada","1,841","19,373","19,702","20,197","229,870,453",895,1,1
"Elko County, Nevada","1,364","22,604","23,115","22,980","302,387,036","1,016",1,1
"Esmeralda County, Nevada",26,278,283,267,"3,372,781",940,1,1
"Eureka County, Nevada",55,"4,445","4,446","4,426","107,231,260","1,858",1,1
"Humboldt County, Nevada",484,"7,786","7,873","7,937","113,081,598","1,106",1,1
"Lander County, Nevada",129,"3,576","3,603","3,584","71,445,160","1,532",1,1
"Lincoln County, Nevada",119,"1,275","1,287","1,326","12,472,064",740,1,1
"Lyon County, Nevada","1,056","12,575","12,758","12,884","141,493,348",854,1,1
"Mineral County, Nevada",87,"1,657","1,647","1,658","21,899,910","1,019",1,1
"Nye County, Nevada",871,"12,414","12,635","12,823","163,699,737",997,1,1
"Pershing County, Nevada",106,"1,905","1,932","1,979","27,054,180","1,073",1,1
"Storey County, Nevada",238,"17,678","17,628","17,624","248,342,886","1,083",1,1
"Washoe County, Nevada","15,162","224,679","226,846","227,370","2,879,129,120",979,1,1
"White Pine County, Nevada",269,"4,232","4,248","4,339","60,685,612","1,092",1,1
"Carson City, Nevada","2,079","30,644","31,163","31,076","399,095,131",992,1,1
"Unknown Or Undefined, Nevada","1,955","6,609","6,912","6,809","151,281,697","1,717",1,1
New Hampshire,"53,427","658,084","667,402","676,205","9,454,442,126","1,090",1,1
"Belknap County, New Hampshire","2,057","25,110","26,348","27,539","288,426,131",843,1,1
"Carroll County, New Hampshire","2,007","18,611","19,733","21,340","186,253,518",720,1,1
"Cheshire County, New Hampshire","2,147","31,822","31,950","32,012","362,162,939",873,1,1
"Coos County, New Hampshire","1,009","11,532","12,055","12,557","120,621,691",770,1,1
"Grafton County, New Hampshire","3,313","53,628","53,932","54,870","772,985,423","1,098",1,1
"Hillsborough County, New Hampshire","12,236","204,994","206,920","208,358","3,151,950,638","1,173",1,1
"Merrimack County, New Hampshire","5,232","77,331","78,164","78,932","1,012,699,471",997,1,1
"Rockingham County, New Hampshire","11,077","150,350","152,897","154,581","2,145,647,940","1,082",1,1
"Strafford County, New Hampshire","2,925","48,869","49,194","49,181","633,281,868",993,1,1
"Sullivan County, New Hampshire","1,094","13,765","13,882","14,080","149,583,452",827,1,1
"Unknown Or Undefined, New Hampshire","10,330","22,072","22,327","22,755","630,829,055","2,168",1,1
New Jersey,"275,917","4,072,801","4,107,514","4,182,102","66,190,536,929","1,236",1,1
"Atlantic County, New Jersey","6,635","127,537","128,817","137,157","1,532,653,808",899,1,1
"Bergen County, New Jersey","33,212","443,373","446,504","451,164","7,164,589,272","1,233",1,1
"Burlington County, New Jersey","11,131","201,021","202,924","206,612","2,880,268,335","1,089",1,1
"Camden County, New Jersey","12,322","205,974","206,676","209,097","2,813,420,805","1,044",1,1
"Cape May County, New Jersey","3,910","37,129","43,304","53,180","412,239,480",712,1,1
"Cumberland County, New Jersey","3,294","59,479","60,444","60,729","696,633,896",890,1,1
"Essex County, New Jersey","20,862","347,772","349,014","350,395","5,916,777,610","1,304",1,1
"Gloucester County, New Jersey","6,473","114,146","114,154","114,852","1,352,121,354",909,1,1
"Hudson County, New Jersey","15,566","270,222","270,359","271,975","5,020,968,424","1,426",1,1
"Hunterdon County, New Jersey","4,040","48,573","48,995","50,175","773,600,574","1,208",1,1
"Mercer County, New Jersey","11,265","258,031","260,323","263,323","4,567,070,226","1,348",1,1
"Middlesex County, New Jersey","22,565","428,448","431,153","434,358","6,922,807,943","1,235",1,1
"Monmouth County, New Jersey","20,308","261,787","266,698","276,365","3,631,163,103","1,041",1,1
"Morris County, New Jersey","17,100","294,296","295,622","299,767","5,957,220,634","1,545",1,1
"Ocean County, New Jersey","13,630","170,468","174,351","182,709","1,938,983,899",848,1,1
"Passaic County, New Jersey","12,817","165,928","166,024","167,627","2,226,387,778","1,028",1,1
"Salem County, New Jersey","1,353","21,006","20,933","21,258","309,460,130","1,130",1,1
